experiment_name,scope,num_samples,num_real,num_fake,accuracy,balanced_accuracy,precision,recall,f1,auroc,label_b,generator,mean_fake_probability,false_negatives,false_negative_rate
defactify_external_available_clip_mlp,balanced_from_full_predictions,9000,7500,1500,0.49044444444444446,0.6646666666666667,0.23686903137789905,0.926,0.3772406300923411,0.8031637333333334,1,Stable Diffusion 2.1,0.9005293534600641,111,0.074
defactify_external_available_clip_mlp,balanced_from_full_predictions,9000,7500,1500,0.4856666666666667,0.6503333333333333,0.23123174712248754,0.8973333333333333,0.3677093293265947,0.7793601777777777,2,Stable Diffusion XL,0.8759131692827019,154,0.10266666666666667
defactify_external_available_clip_mlp,balanced_from_full_predictions,9000,7500,1500,0.4845555555555556,0.647,0.22990879366718292,0.8906666666666667,0.36547667897688413,0.7694910666666666,3,Stable Diffusion 3,0.8702985630754362,164,0.10933333333333334
defactify_external_available_clip_mlp,balanced_from_full_predictions,9000,7500,1500,0.498,0.6873333333333334,0.24561699258260283,0.9713333333333334,0.3920882669537137,0.8732396000000001,4,DALL-E 3,0.9512858696548889,43,0.028666666666666667
defactify_external_available_clip_mlp,balanced_from_full_predictions,9000,7500,1500,0.48977777777777776,0.6626666666666667,0.23608740184363264,0.922,0.375917368850231,0.8122976,5,Midjourney 6,0.9025203006404918,117,0.078
